X,Y,Bouguer
232,104,-41.39701436
240,104,-39.38220874
248,104,-37.36584776
256,104,-35.34834512
264,104,-33.33001281
272,104,-31.31108354
280,104,-29.29172902
288,104,-27.27207457
296,104,-25.25221068
304,104,-23.23220198
312,104,-21.21209417
320,104,-19.19191919
328,104,-17.17171717
336,104,-15.15151515
344,104,-13.13131313
352,104,-11.11111111
360,104,-9.090909091
368,104,-7.070707071
376,104,-5.050505051
384,104,-3.03030303
392,104,-1.01010101
400,104,1.01010101
408,104,3.03030303
416,104,5.050505051
424,104,7.070707071
432,104,9.090909091
440,104,11.11111111
448,104,13.13131313
456,104,15.15151515
464,104,17.17171717
472,104,19.19191919
480,104,21.21209417
488,104,23.23220198
496,104,25.25221068
504,104,27.27207457
512,104,29.29172902
520,104,31.31108354
528,104,33.33001281
536,104,35.34834512
544,104,37.36584776
552,104,39.38220874
560,104,41.39701436
568,104,43.40972201
576,104,45.41962791
584,104,47.42582931
592,104,49.42718118
600,104,51.42224762
608,104,53.40924844
616,104,55.38600196
624,104,57.3498656
632,104,59.29767627
640,104,61.22569309
648,104,63.12954569
656,104,65.00419157
664,104,66.84388632
672,104,68.64217091
680,104,70.3918796
688,104,72.08517228
696,104,73.71359378
704,104,75.26816209
712,104,76.73948613
720,104,78.11791192
728,104,79.39369493
736,104,80.55719408
744,104,81.59908191
752,104,82.51056339
760,104,83.28359543
768,104,83.91109775
776,104,84.38714631
784,104,84.70714038
792,104,84.86793539
0,112,-84.86793539
8,112,-84.70714038
16,112,-84.38714631
24,112,-83.91109775
32,112,-83.28359543
40,112,-82.51056339
48,112,-81.59908191
56,112,-80.55719408
64,112,-79.39369493
72,112,-78.11791192
80,112,-76.73948613
88,112,-75.26816209
96,112,-73.71359378
104,112,-72.08517228
112,112,-70.3918796
120,112,-68.64217091
128,112,-66.84388632
136,112,-65.00419157
144,112,-63.12954569
152,112,-61.22569309
160,112,-59.29767627
168,112,-57.3498656
176,112,-55.38600196
184,112,-53.40924844
192,112,-51.42224762
200,112,-49.42718118
208,112,-47.42582931
216,112,-45.41962791
224,112,-43.40972201
232,112,-41.39701436
240,112,-39.38220874
248,112,-37.36584776
256,112,-35.34834512
264,112,-33.33001281
272,112,-31.31108354
280,112,-29.29172902
288,112,-27.27207457
296,112,-25.25221068
304,112,-23.23220198
312,112,-21.21209417
320,112,-19.19191919
328,112,-17.17171717
336,112,-15.15151515
344,112,-13.13131313
352,112,-11.11111111
360,112,-9.090909091
368,112,-7.070707071
376,112,-5.050505051
384,112,-3.03030303
392,112,-1.01010101
400,112,1.01010101
408,112,3.03030303
416,112,5.050505051
424,112,7.070707071
432,112,9.090909091
440,112,11.11111111
448,112,13.13131313
456,112,15.15151515
464,112,17.17171717
472,112,19.19191919
480,112,21.21209417
488,112,23.23220198
496,112,25.25221068
504,112,27.27207457
512,112,29.29172902
520,112,31.31108354
528,112,33.33001281
536,112,35.34834512
544,112,37.36584776
552,112,39.38220874
560,112,41.39701436
568,112,43.40972201
576,112,45.41962791
584,112,47.42582931
592,112,49.42718118
600,112,51.42224762
608,112,53.40924844
616,112,55.38600196
624,112,57.3498656
632,112,59.29767627
640,112,61.22569309
648,112,63.12954569
656,112,65.00419157
664,112,66.84388632
672,112,68.64217091
680,112,70.3918796
688,112,72.08517228
696,112,73.71359378
704,112,75.26816209
712,112,76.73948613
720,112,78.11791192
728,112,79.39369493
736,112,80.55719408
744,112,81.59908191
752,112,82.51056339
760,112,83.28359543
768,112,83.91109775
776,112,84.38714631
784,112,84.70714038
792,112,84.86793539
0,120,-84.86793539
8,120,-84.70714038
16,120,-84.38714631
24,120,-83.91109775
32,120,-83.28359543
40,120,-82.51056339
48,120,-81.59908191
56,120,-80.55719408
64,120,-79.39369493
72,120,-78.11791192
80,120,-76.73948613
88,120,-75.26816209
96,120,-73.71359378
104,120,-72.08517228
112,120,-70.3918796
120,120,-68.64217091
128,120,-66.84388632
136,120,-65.00419157
144,120,-63.12954569
152,120,-61.22569309
160,120,-59.29767627
168,120,-57.3498656
176,120,-55.38600196
184,120,-53.40924844
192,120,-51.42224762
200,120,-49.42718118
208,120,-47.42582931
216,120,-45.41962791
224,120,-43.40972201
232,120,-41.39701436
240,120,-39.38220874
248,120,-37.36584776
256,120,-35.34834512
264,120,-33.33001281
272,120,-31.31108354
280,120,-29.29172902
288,120,-27.27207457
296,120,-25.25221068
304,120,-23.23220198
312,120,-21.21209417
320,120,-19.19191919
328,120,-17.17171717
336,120,-15.15151515
344,120,-13.13131313
352,120,-11.11111111
360,120,-9.090909091
368,120,-7.070707071
376,120,-5.050505051
384,120,-3.03030303
392,120,-1.01010101
400,120,1.01010101
408,120,3.03030303
416,120,5.050505051
424,120,7.070707071
432,120,9.090909091
440,120,11.11111111
448,120,13.13131313
456,120,15.15151515
464,120,17.17171717
472,120,19.19191919
480,120,21.21209417
488,120,23.23220198
496,120,25.25221068
504,120,27.27207457
512,120,29.29172902
520,120,31.31108354
528,120,33.33001281
536,120,35.34834512
544,120,37.36584776
552,120,39.38220874
560,120,41.39701436
568,120,43.40972201
576,120,45.41962791
584,120,47.42582931
592,120,49.42718118
600,120,51.42224762
608,120,53.40924844
616,120,55.38600196
624,120,57.3498656
632,120,59.29767627
640,120,61.22569309
648,120,63.12954569
656,120,65.00419157
664,120,66.84388632
672,120,68.64217091
680,120,70.3918796
688,120,72.08517228
696,120,73.71359378
704,120,75.26816209
712,120,76.73948613
720,120,78.11791192
728,120,79.39369493
736,120,80.55719408
744,120,81.59908191
752,120,82.51056339
760,120,83.28359543
768,120,83.91109775
776,120,84.38714631
784,120,84.70714038
792,120,84.86793539
0,128,-84.86793539
8,128,-84.70714038
16,128,-84.38714631
24,128,-83.91109775
32,128,-83.28359543
40,128,-82.51056339
48,128,-81.59908191
56,128,-80.55719408
64,128,-79.39369493
72,128,-78.11791192
80,128,-76.73948613
88,128,-75.26816209
96,128,-73.71359378
104,128,-72.08517228
112,128,-70.3918796
120,128,-68.64217091
128,128,-66.84388632
136,128,-65.00419157
144,128,-63.12954569
152,128,-61.22569309
160,128,-59.29767627
168,128,-57.3498656
176,128,-55.38600196
184,128,-53.40924844
192,128,-51.42224762
200,128,-49.42718118
208,128,-47.42582931
216,128,-45.41962791
224,128,-43.40972201
232,128,-41.39701436
240,128,-39.38220874
248,128,-37.36584776
256,128,-35.34834512
264,128,-33.33001281
272,128,-31.31108354
280,128,-29.29172902
288,128,-27.27207457
296,128,-25.25221068
304,128,-23.23220198
312,128,-21.21209417
320,128,-19.19191919
328,128,-17.17171717
336,128,-15.15151515
344,128,-13.13131313
352,128,-11.11111111
360,128,-9.090909091
368,128,-7.070707071
376,128,-5.050505051
384,128,-3.03030303
392,128,-1.01010101
400,128,1.01010101
408,128,3.03030303
416,128,5.050505051
424,128,7.070707071
432,128,9.090909091
440,128,11.11111111
448,128,13.13131313
456,128,15.15151515
464,128,17.17171717
472,128,19.19191919
480,128,21.21209417
488,128,23.23220198
496,128,25.25221068
504,128,27.27207457
512,128,29.29172902
520,128,31.31108354
528,128,33.33001281
536,128,35.34834512
544,128,37.36584776
552,128,39.38220874
560,128,41.39701436
568,128,43.40972201
576,128,45.41962791
584,128,47.42582931
592,128,49.42718118
600,128,51.42224762
608,128,53.40924844
616,128,55.38600196
624,128,57.3498656
632,128,59.29767627
640,128,61.22569309
648,128,63.12954569
656,128,65.00419157
664,128,66.84388632
672,128,68.64217091
680,128,70.3918796
688,128,72.08517228
696,128,73.71359378
704,128,75.26816209
712,128,76.73948613
720,128,78.11791192
728,128,79.39369493
736,128,80.55719408
744,128,81.59908191
752,128,82.51056339
760,128,83.28359543
768,128,83.91109775
776,128,84.38714631
784,128,84.70714038
792,128,84.86793539
0,136,-84.86793539
8,136,-84.70714038
16,136,-84.38714631
24,136,-83.91109775
32,136,-83.28359543
40,136,-82.51056339
48,136,-81.59908191
56,136,-80.55719408
64,136,-79.39369493
72,136,-78.11791192
80,136,-76.73948613
88,136,-75.26816209
96,136,-73.71359378
104,136,-72.08517228
112,136,-70.3918796
120,136,-68.64217091
128,136,-66.84388632
136,136,-65.00419157
144,136,-63.12954569
152,136,-61.22569309
160,136,-59.29767627
168,136,-57.3498656
176,136,-55.38600196
184,136,-53.40924844
192,136,-51.42224762
200,136,-49.42718118
208,136,-47.42582931
216,136,-45.41962791
224,136,-43.40972201
232,136,-41.39701436
240,136,-39.38220874
248,136,-37.36584776
256,136,-35.34834512
264,136,-33.33001281
272,136,-31.31108354
280,136,-29.29172902
288,136,-27.27207457
296,136,-25.25221068
304,136,-23.23220198
312,136,-21.21209417
320,136,-19.19191919
328,136,-17.17171717
336,136,-15.15151515
344,136,-13.13131313
352,136,-11.11111111
360,136,-9.090909091
368,136,-7.070707071
376,136,-5.050505051
384,136,-3.03030303
392,136,-1.01010101
400,136,1.01010101
408,136,3.03030303
416,136,5.050505051
424,136,7.070707071
432,136,9.090909091
440,136,11.11111111
448,136,13.13131313
456,136,15.15151515
464,136,17.17171717
472,136,19.19191919
480,136,21.21209417
488,136,23.23220198
496,136,25.25221068
504,136,27.27207457
512,136,29.29172902
520,136,31.31108354
528,136,33.33001281
536,136,35.34834512
544,136,37.36584776
552,136,39.38220874
560,136,41.39701436
568,136,43.40972201
576,136,45.41962791
584,136,47.42582931
592,136,49.42718118
600,136,51.42224762
608,136,53.40924844
616,136,55.38600196
624,136,57.3498656
632,136,59.29767627
640,136,61.22569309
648,136,63.12954569
656,136,65.00419157
664,136,66.84388632
672,136,68.64217091
680,136,70.3918796
688,136,72.08517228
696,136,73.71359378
704,136,75.26816209
712,136,76.73948613
720,136,78.11791192
728,136,79.39369493
736,136,80.55719408
744,136,81.59908191
752,136,82.51056339
760,136,83.28359543
768,136,83.91109775
776,136,84.38714631
784,136,84.70714038
792,136,84.86793539
0,144,-84.86793539
8,144,-84.70714038
16,144,-84.38714631
24,144,-83.91109775
32,144,-83.28359543
40,144,-82.51056339
48,144,-81.59908191
56,144,-80.55719408
64,144,-79.39369493
72,144,-78.11791192
80,144,-76.73948613
88,144,-75.26816209
96,144,-73.71359378
104,144,-72.08517228
112,144,-70.3918796
120,144,-68.64217091
128,144,-66.84388632
136,144,-65.00419157
144,144,-63.12954569
152,144,-61.22569309
160,144,-59.29767627
168,144,-57.3498656
176,144,-55.38600196
184,144,-53.40924844
192,144,-51.42224762
200,144,-49.42718118
208,144,-47.42582931
216,144,-45.41962791
224,144,-43.40972201
232,144,-41.39701436
240,144,-39.38220874
248,144,-37.36584776
256,144,-35.34834512
264,144,-33.33001281
272,144,-31.31108354
280,144,-29.29172902
288,144,-27.27207457
296,144,-25.25221068
304,144,-23.23220198
312,144,-21.21209417
320,144,-19.19191919
328,144,-17.17171717
336,144,-15.15151515
344,144,-13.13131313
352,144,-11.11111111
360,144,-9.090909091
368,144,-7.070707071
376,144,-5.050505051
384,144,-3.03030303
392,144,-1.01010101
400,144,1.01010101
408,144,3.03030303
416,144,5.050505051
424,144,7.070707071
432,144,9.090909091
440,144,11.11111111
448,144,13.13131313
456,144,15.15151515
464,144,17.17171717
472,144,19.19191919
480,144,21.21209417
488,144,23.23220198
496,144,25.25221068
504,144,27.27207457
512,144,29.29172902
520,144,31.31108354
528,144,33.33001281
536,144,35.34834512
544,144,37.36584776
552,144,39.38220874
560,144,41.39701436
568,144,43.40972201
576,144,45.41962791
584,144,47.42582931
592,144,49.42718118
600,144,51.42224762
608,144,53.40924844
616,144,55.38600196
624,144,57.3498656
632,144,59.29767627
640,144,61.22569309
648,144,63.12954569
656,144,65.00419157
664,144,66.84388632
672,144,68.64217091
680,144,70.3918796
688,144,72.08517228
696,144,73.71359378
704,144,75.26816209
712,144,76.73948613
720,144,78.11791192
728,144,79.39369493
736,144,80.55719408
744,144,81.59908191
752,144,82.51056339
760,144,83.28359543
768,144,83.91109775
776,144,84.38714631
784,144,84.70714038
792,144,84.86793539
0,152,-84.86793539
8,152,-84.70714038
16,152,-84.38714631
24,152,-83.91109775
32,152,-83.28359543
40,152,-82.51056339
48,152,-81.59908191
56,152,-80.55719408
64,152,-79.39369493
72,152,-78.11791192
80,152,-76.73948613
88,152,-75.26816209
96,152,-73.71359378
104,152,-72.08517228
112,152,-70.3918796
120,152,-68.64217091
128,152,-66.84388632
136,152,-65.00419157
144,152,-63.12954569
152,152,-61.22569309
160,152,-59.29767627
168,152,-57.3498656
176,152,-55.38600196
184,152,-53.40924844
192,152,-51.42224762
200,152,-49.42718118
208,152,-47.42582931
216,152,-45.41962791
224,152,-43.40972201
232,152,-41.39701436
240,152,-39.38220874
248,152,-37.36584776
256,152,-35.34834512
264,152,-33.33001281
272,152,-31.31108354
280,152,-29.29172902
288,152,-27.27207457
296,152,-25.25221068
304,152,-23.23220198
312,152,-21.21209417
320,152,-19.19191919
328,152,-17.17171717
336,152,-15.15151515
344,152,-13.13131313
352,152,-11.11111111
360,152,-9.090909091
368,152,-7.070707071
376,152,-5.050505051
384,152,-3.03030303
392,152,-1.01010101
400,152,1.01010101
408,152,3.03030303
416,152,5.050505051
424,152,7.070707071
432,152,9.090909091
440,152,11.11111111
448,152,13.13131313
456,152,15.15151515
464,152,17.17171717
472,152,19.19191919
480,152,21.21209417
488,152,23.23220198
496,152,25.25221068
504,152,27.27207457
512,152,29.29172902
520,152,31.31108354
528,152,33.33001281
536,152,35.34834512
544,152,37.36584776
552,152,39.38220874
560,152,41.39701436
568,152,43.40972201
576,152,45.41962791
584,152,47.42582931
592,152,49.42718118
600,152,51.42224762
608,152,53.40924844
616,152,55.38600196
624,152,57.3498656
632,152,59.29767627
640,152,61.22569309
648,152,63.12954569
656,152,65.00419157
664,152,66.84388632
672,152,68.64217091
680,152,70.3918796
688,152,72.08517228
696,152,73.71359378
704,152,75.26816209
712,152,76.73948613
720,152,78.11791192
728,152,79.39369493
736,152,80.55719408
744,152,81.59908191
752,152,82.51056339
760,152,83.28359543
768,152,83.91109775
776,152,84.38714631
784,152,84.70714038
792,152,84.86793539
0,160,-84.86793539
8,160,-84.70714038
16,160,-84.38714631
24,160,-83.91109775
32,160,-83.28359543
40,160,-82.51056339
48,160,-81.59908191
56,160,-80.55719408
64,160,-79.39369493
72,160,-78.11791192
80,160,-76.73948613
88,160,-75.26816209
96,160,-73.71359378
104,160,-72.08517228
112,160,-70.3918796
120,160,-68.64217091
128,160,-66.84388632
136,160,-65.00419157
144,160,-63.12954569
152,160,-61.22569309
160,160,-59.29767627
168,160,-57.3498656
176,160,-55.38600196
184,160,-53.40924844
192,160,-51.42224762
200,160,-49.42718118
208,160,-47.42582931
216,160,-45.41962791
224,160,-43.40972201
232,160,-41.39701436
240,160,-39.38220874
248,160,-37.36584776
256,160,-35.34834512
264,160,-33.33001281
272,160,-31.31108354
280,160,-29.29172902
288,160,-27.27207457
296,160,-25.25221068
304,160,-23.23220198
312,160,-21.21209417
320,160,-19.19191919
328,160,-17.17171717
336,160,-15.15151515
344,160,-13.13131313
352,160,-11.11111111
360,160,-9.090909091
368,160,-7.070707071
376,160,-5.050505051
384,160,-3.03030303
392,160,-1.01010101
400,160,1.01010101
408,160,3.03030303
416,160,5.050505051
424,160,7.070707071
432,160,9.090909091
440,160,11.11111111
448,160,13.13131313
456,160,15.15151515
464,160,17.17171717
472,160,19.19191919
480,160,21.21209417
488,160,23.23220198
496,160,25.25221068
504,160,27.27207457
512,160,29.29172902
520,160,31.31108354
528,160,33.33001281
536,160,35.34834512
544,160,37.36584776
552,160,39.38220874
560,160,41.39701436
568,160,43.40972201
576,160,45.41962791
584,160,47.42582931
592,160,49.42718118
600,160,51.42224762
608,160,53.40924844
616,160,55.38600196
624,160,57.3498656
632,160,59.29767627
640,160,61.22569309
648,160,63.12954569
656,160,65.00419157
664,160,66.84388632
672,160,68.64217091
680,160,70.3918796
688,160,72.08517228
696,160,73.71359378
704,160,75.26816209
712,160,76.73948613
720,160,78.11791192
728,160,79.39369493
736,160,80.55719408
744,160,81.59908191
752,160,82.51056339
760,160,83.28359543
768,160,83.91109775
776,160,84.38714631
784,160,84.70714038
792,160,84.86793539
0,168,-84.86793539
8,168,-84.70714038
16,168,-84.38714631
24,168,-83.91109775
32,168,-83.28359543
40,168,-82.51056339
48,168,-81.59908191
56,168,-80.55719408
64,168,-79.39369493
72,168,-78.11791192
80,168,-76.73948613
88,168,-75.26816209
96,168,-73.71359378
104,168,-72.08517228
112,168,-70.3918796
120,168,-68.64217091
128,168,-66.84388632
136,168,-65.00419157
144,168,-63.12954569
152,168,-61.22569309
160,168,-59.29767627
168,168,-57.3498656
176,168,-55.38600196
184,168,-53.40924844
192,168,-51.42224762
200,168,-49.42718118
208,168,-47.42582931
216,168,-45.41962791
224,168,-43.40972201
232,168,-41.39701436
240,168,-39.38220874
248,168,-37.36584776
256,168,-35.34834512
264,168,-33.33001281
272,168,-31.31108354
280,168,-29.29172902
288,168,-27.27207457
296,168,-25.25221068
304,168,-23.23220198
312,168,-21.21209417
320,168,-19.19191919
328,168,-17.17171717
336,168,-15.15151515
344,168,-13.13131313
352,168,-11.11111111
360,168,-9.090909091
368,168,-7.070707071
376,168,-5.050505051
384,168,-3.03030303
392,168,-1.01010101
400,168,1.01010101
408,168,3.03030303
416,168,5.050505051
424,168,7.070707071
432,168,9.090909091
440,168,11.11111111
448,168,13.13131313
456,168,15.15151515
464,168,17.17171717
472,168,19.19191919
480,168,21.21209417
488,168,23.23220198
496,168,25.25221068
504,168,27.27207457
512,168,29.29172902
520,168,31.31108354
528,168,33.33001281
536,168,35.34834512
544,168,37.36584776
552,168,39.38220874
560,168,41.39701436
568,168,43.40972201
576,168,45.41962791
584,168,47.42582931
592,168,49.42718118
600,168,51.42224762
608,168,53.40924844
616,168,55.38600196
624,168,57.3498656
632,168,59.29767627
640,168,61.22569309
648,168,63.12954569
656,168,65.00419157
664,168,66.84388632
672,168,68.64217091
680,168,70.3918796
